filepath,inferred_plane,gemini_blocked
archive_v2/Testing\pituitary\pituitary_TT_0722.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0724.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0731.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0742.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0743.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0748.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0749.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0750.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0752.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0754.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0755.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0760.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0762.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0766.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0775.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0777.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0778.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0780.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0786.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0788.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0790.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0791.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0792.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0796.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0797.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0798.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0801.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0802.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0808.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0811.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0818.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0826.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0832.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0836.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0838.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0841.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0843.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0845.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0848.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0849.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0851.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0857.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0867.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0869.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0874.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0880.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0881.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0884.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0888.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0890.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0892.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0901.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0909.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0913.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0916.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0917.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0918.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0923.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0924.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0932.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0934.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0936.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0939.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0945.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0949.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0955.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0961.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0964.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0972.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0973.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0979.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0980.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0981.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0987.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0990.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1011.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1013.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1017.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1020.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1028.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1031.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1041.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1054.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1061.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1074.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1075.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1076.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1083.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1088.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1096.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1097.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1099.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1102.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1109.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1111.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1113.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1114.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1116.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1121.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1130.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1132.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1142.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1144.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1147.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1156.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1157.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1169.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1175.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1179.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1185.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1196.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1198.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1202.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1206.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1209.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1210.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1213.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1216.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1224.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1226.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1235.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1244.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1245.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1250.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1254.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1257.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1261.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1262.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1269.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1275.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1281.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1282.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1287.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1299.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1305.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1311.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1316.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1318.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1320.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1332.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1333.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1343.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1351.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1356.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1359.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1368.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1371.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1375.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1381.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1382.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1384.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1385.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1386.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1389.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1393.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1397.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1401.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1410.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1418.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1420.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1422.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1431.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1437.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1444.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1446.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1450.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1453.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1455.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1460.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1466.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1468.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1469.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1472.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1479.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1482.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1484.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1494.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1495.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1503.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1517.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1519.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1521.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1524.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1533.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1538.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1539.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1554.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1564.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1566.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1574.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1579.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1583.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1584.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1600.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1603.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1605.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1607.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1619.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1622.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1625.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1660.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1664.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1675.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1679.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1680.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1682.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1686.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1703.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1711.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1712.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1715.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1720.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1722.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1728.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1739.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1755.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1772.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1781.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1782.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1789.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1802.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1806.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1807.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1810.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1814.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1818.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1820.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1824.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1826.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1831.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1835.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1837.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1845.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1846.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1847.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1851.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1853.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1855.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1858.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1865.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1866.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1871.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1873.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1891.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1893.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1894.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1900.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1912.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1917.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1928.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1931.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1939.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1943.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1961.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1962.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1967.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1968.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1969.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1970.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1979.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1992.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_1994.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2007.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2008.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2021.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2022.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2030.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2032.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2046.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2049.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2053.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2055.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2058.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2063.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2070.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2079.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2085.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2086.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2087.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2090.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2091.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2092.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2098.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2108.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2117.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2119.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2121.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2122.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2124.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2126.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2131.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2132.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2142.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2160.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2161.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2162.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2165.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2168.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2169.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2175.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2177.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2179.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2187.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2193.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2208.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2211.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2216.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2220.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2227.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2233.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2235.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2245.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2249.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2252.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2254.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2257.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2260.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2261.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2262.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2263.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2273.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2274.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2277.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2282.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2295.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2302.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2307.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2311.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2312.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2315.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2326.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2328.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2342.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2351.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2355.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2360.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2374.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2382.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2388.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2391.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2393.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2400.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2422.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2427.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2433.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2440.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2441.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2443.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2450.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2452.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2455.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2456.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2459.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2462.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2464.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2469.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2470.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2474.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2475.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2478.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2484.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2485.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2491.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2497.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2501.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2514.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2518.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2524.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2531.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2532.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2535.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2540.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2541.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2542.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2543.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2546.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2549.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2552.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2554.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2558.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2564.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2567.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2582.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2587.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2592.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2599.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2601.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2609.jpg,unknown,True
